Id,SalePrice
2735,136852.34479507618
2736,155760.72167264496
2737,131009.50728353021
2738,161517.98317242842
2739,141457.61174741498
2740,137500.25561513778
2741,156143.16074361815
2742,156199.89807659903
2743,159380.1788969605
2744,136758.1663631076
2745,136386.0294526799
2746,133040.16342017322
2747,165133.5246000374
2748,124275.98640470453
2749,133777.1958978819
2750,134885.34410054155
2751,130272.47480582153
2752,234627.24906632447
2753,161546.06324630376
2754,164635.4376590535
2755,133139.65177491907
2756,120429.8289090289
2757,122341.73443128893
2758,119373.50537130484
2759,166370.84976122726
2760,160608.5392411555
2761,137130.9645031178
2762,138724.85185852402
2763,171768.55470456977
2764,192977.80693682772
2765,238850.7172616782
2766,160150.56034221785
2767,122353.28806241864
2768,158867.90925560804
2769,135630.27915097948
2770,179202.97111294733
2771,130208.76930915209
2772,134383.10009692886
2773,158352.1029451844
2774,159210.20677361995
2775,158349.37538707306
2776,163708.38938025135
2777,192378.83184841232
2778,169627.57567892436
2779,160289.08397146012
2780,135146.7529713585
2781,127353.30868223797
2782,119835.4783411116
2783,150770.8510705025
2784,135689.10142014193
2785,157698.68453640933
2786,119373.50537130484
2787,125877.2074270788
2788,121146.94031196774
2789,231253.4515446713
2790,123412.60016708028
2791,135689.10142014193
2792,132909.90144889138
2793,165554.61820673282
2794,121174.76395946681
2795,127325.86844713081
2796,122596.56277632253
2797,168397.35437367417
2798,157804.8913904183
2799,138276.24878126007
2800,120276.20915525092
2801,134851.317615169
2802,156461.61114058841
2803,168397.35437367417
2804,158352.99003455014
2805,120882.1133542979
2806,122908.81782960946
2807,180051.29572111517
2808,136797.2496228016
2809,133243.7769436557
2810,134885.34410054155
2811,162221.6259775814
2812,137795.69097132728
2813,161879.3284595695
2814,164274.09237191244
2815,129471.7368314434
2816,206893.18599864002
2817,135689.10142014193
2818,123774.636156269
2819,195908.42096164994
2820,156248.27661469884
2821,121870.6332067382
2822,166849.27281824552
2823,176067.48655702808
2824,164635.4376590535
2825,159261.5468764573
2826,134885.34410054155
2827,165981.85770229108
2828,171559.77641145268
2829,168293.80580252619
2830,210098.01765305139
2831,182098.24597537
2832,172062.02041506537
2833,269973.77264280064
2834,198948.73353921488
2835,196583.64120677765
2836,193913.00011906
2837,166070.65762194444
2838,138397.11086467383
2839,165804.45164067022
2840,194840.39034629843
2841,200328.97996697616
2842,199962.11409841024
2843,160300.0093242695
2844,142925.2586067218
2845,130208.76930915209
2846,198374.14333793547
2847,169621.49806072566
2848,250861.49043684267
2849,216618.1846210543
2850,273765.44383813423
2851,231184.61509143998
2852,228893.67250101862
2853,231400.31629083306
2854,134838.16227446758
2855,192414.80946761125
2856,198948.73353921488
2857,193913.00011906
2858,183601.46092184144
2859,158232.42749338955
2860,135588.35009287772
2861,136001.95305719995
2862,198150.53089016592
2863,134471.50127510025
2864,232330.31860935525
2865,127876.37262029914
2866,197862.81535537302
2867,119373.50537130484
2868,146904.2170594285
2869,158564.36952338213
2870,163348.73290317005
2871,155132.5183623498
2872,119373.50537130484
2873,124860.85410152256
2874,161320.47872286613
2875,145150.69176574383
2876,193758.63604085598
2877,163163.48419008593
2878,195908.42096164994
2879,160212.33052020648
2880,127350.37537456871
2881,161884.4755948016
2882,160395.11925412377
2883,198263.07442885076
2884,193913.00011906
2885,165890.92208838294
2886,161624.01845509204
2887,133040.16342017322
2888,138440.33774543132
2889,119373.50537130484
2890,119373.50537130484
2891,163991.250367189
2892,119373.50537130484
2893,151838.72823935625
2894,119373.50537130484
2895,263928.70667310676
2896,259954.3113586358
2897,169437.71535495005
2898,167742.54337603747
2899,248992.30272587863
2900,140636.7573807841
2901,170498.6525755215
2902,167307.6349902828
2903,287212.2892039925
2904,349829.5418315533
2905,155702.9161177298
2906,196241.42731451578
2907,126117.7884389863
2908,130208.76930915209
2909,161517.98317242842
2910,120110.53784901352
2911,120110.53784901352
2912,153858.29889467068
2913,120110.53784901352
2914,120110.53784901352
2915,120110.53784901352
2916,120110.53784901352
2917,139555.82715573066
2918,132237.23161497473
2919,231400.31629083306
